date,hour,label,count,weather_type,temperature,humidity,wind_speed
01/01/2013,21,3,16,4,5.6,0.58,18.5
01/01/2013,22,3,12,4,5.0,0.6,18.5
01/01/2013,23,3,6,4,4.4,0.63,7.4
01/01/2014,00,3,16,2,1.1,0.46,0.0
01/01/2014,01,3,33,1,-1.1,0.61,13.0
01/01/2014,02,3,44,1,-0.6,0.57,5.6
01/01/2014,03,3,21,0,0.6,0.5,0.0
01/01/2014,04,3,5,4,-0.6,0.64,0.0
01/01/2014,05,3,4,4,0.0,0.64,5.6
01/01/2014,06,3,3,4,0.6,0.61,0.0
01/01/2014,07,3,2,4,0.6,0.59,0.0
01/01/2014,08,3,10,4,1.1,0.56,7.4
01/01/2014,09,3,17,4,2.8,0.52,13.0
01/01/2014,10,3,23,1,4.4,0.53,16.7
01/01/2014,11,3,48,0,5.0,0.55,13.0
01/01/2014,12,3,68,0,6.7,0.49,14.8
01/01/2014,13,3,66,0,7.2,0.49,11.1
01/01/2014,14,3,63,0,8.9,0.44,13.0
01/01/2014,15,3,65,0,8.9,0.48,14.8
01/01/2014,16,3,55,1,6.7,0.55,13.0
01/01/2014,17,3,41,1,6.1,0.56,7.4
01/01/2014,18,3,30,1,6.1,0.58,5.6
01/01/2014,19,3,41,0,6.1,0.65,11.1
01/01/2014,20,3,18,0,5.6,0.67,5.6
01/01/2014,21,3,21,0,4.4,0.73,9.3
01/01/2014,22,3,18,0,4.4,0.73,0.0
01/01/2014,23,3,8,4,3.9,0.76,5.6
01/01/2015,00,3,19,1,-2.0,0.64,7.4
01/01/2015,01,3,32,2,-2.8,0.61,11.1
01/01/2015,02,3,29,2,-1.7,0.51,7.4
01/01/2015,03,3,5,2,-1.7,0.51,7.4
01/01/2015,04,3,4,2,-1.7,0.49,5.6
01/01/2015,05,3,2,2,-2.2,0.51,5.6
01/01/2015,07,3,2,1,-1.7,0.54,7.4
01/01/2015,08,3,4,1,0.6,0.52,14.8
01/01/2015,09,3,9,1,2.2,0.44,13.0
01/01/2015,10,3,21,1,4.4,0.38,13.0
01/01/2015,11,3,58,0,6.1,0.34,20.4
01/01/2015,12,3,54,0,7.2,0.29,22.2
01/01/2015,13,3,63,0,7.8,0.28,24.1
01/01/2015,14,3,56,0,7.2,0.3,20.4
01/01/2015,15,3,63,0,7.2,0.3,18.5
01/01/2015,16,3,43,0,6.1,0.34,16.7
01/01/2015,17,3,28,1,5.6,0.38,16.7
01/01/2015,18,3,36,1,5.0,0.43,16.7
01/01/2015,19,3,20,1,4.4,0.45,16.7
01/01/2015,20,3,18,1,3.3,0.51,14.8
01/01/2015,21,3,22,0,4.4,0.49,14.8
01/01/2015,22,3,9,1,4.4,0.49,9.3
01/01/2015,23,3,8,1,5.0,0.49,7.4
01/02/2012,00,3,10,1,8.9,0.36,29.6
01/02/2012,01,3,4,0,8.3,0.36,24.1
01/02/2012,02,3,3,0,6.7,0.47,46.3
01/02/2012,04,3,1,1,4.4,0.41,25.9
01/02/2012,05,3,2,1,3.3,0.33,25.9
01/02/2012,06,3,5,1,3.3,0.35,16.7
01/02/2012,07,3,6,1,2.8,0.37,7.4
01/02/2012,08,3,12,1,3.9,0.36,18.5
01/02/2012,09,3,20,1,4.4,0.35,33.3
01/02/2012,10,3,24,0,5.0,0.35,16.7
01/02/2012,11,3,63,0,5.6,0.38,20.4
01/02/2012,12,3,36,0,5.6,0.37,27.8
01/02/2012,13,3,41,0,5.0,0.39,29.6
01/02/2012,14,3,42,0,4.4,0.35,27.8
01/02/2012,15,3,44,0,4.4,0.35,25.9
01/02/2012,16,3,42,1,3.9,0.34,16.7
01/02/2012,17,3,44,1,3.3,0.38,14.8
01/02/2012,18,3,31,0,2.8,0.41,14.8
01/02/2012,19,3,24,4,2.8,0.41,22.2
01/02/2012,20,3,20,4,2.2,0.43,18.5
01/02/2012,21,3,28,0,1.7,0.46,16.7
01/02/2012,22,3,18,0,1.1,0.5,16.7
01/02/2012,23,3,8,1,0.0,0.54,14.8
01/02/2013,00,3,2,4,4.4,0.6,16.7
01/02/2013,01,3,3,4,3.9,0.6,16.7
01/02/2013,03,3,1,4,3.3,0.57,9.3
01/02/2013,04,3,1,4,2.8,0.57,9.3
01/02/2013,05,3,7,4,2.2,0.57,13.0
01/02/2013,06,3,20,4,1.7,0.57,14.8
01/02/2013,07,3,81,4,1.1,0.56,22.2
01/02/2013,08,3,169,4,1.7,0.52,18.5
01/02/2013,09,3,68,4,2.0,0.48,11.1
01/02/2013,10,3,25,0,2.8,0.48,22.2
01/02/2013,11,3,30,0,2.2,0.46,16.7
01/02/2013,12,3,24,4,2.8,0.42,16.7
01/02/2013,13,3,30,4,3.9,0.41,22.2
01/02/2013,14,3,22,4,3.3,0.41,24.1
01/02/2013,15,3,32,0,2.2,0.43,18.5
01/02/2013,16,3,30,4,1.7,0.44,16.7
01/02/2013,17,3,37,4,1.7,0.42,11.1
01/02/2013,18,3,56,0,0.6,0.46,11.1
01/02/2013,19,3,37,0,1.1,0.38,13.0
01/02/2013,20,3,27,0,0.0,0.44,11.1
01/02/2013,21,3,23,0,0.6,0.4,7.4
01/02/2013,22,3,18,0,0.0,0.42,7.4
01/02/2013,23,3,10,0,-0.6,0.46,11.1
01/02/2014,00,3,4,4,3.9,0.73,0.0
01/02/2014,05,3,4,4,1.7,0.82,7.4
01/02/2014,06,3,34,4,1.1,0.85,11.1
01/02/2014,07,3,63,4,1.1,0.85,9.3
01/02/2014,08,3,174,4,2.0,0.81,13.0
01/02/2014,09,3,81,4,2.0,0.87,11.1
01/02/2014,10,3,30,4,2.0,0.87,9.3
01/02/2014,11,3,34,5,3.0,0.81,14.8
01/02/2014,12,3,28,5,3.0,0.81,11.1
01/02/2014,13,3,29,4,3.9,0.76,18.5
01/02/2014,14,3,38,4,4.0,0.75,11.1
01/02/2014,15,3,38,9,3.3,0.79,16.7
01/02/2014,16,3,30,9,3.0,0.81,14.8
01/02/2014,17,3,24,3,3.0,0.87,13.0
01/02/2014,18,3,27,3,2.0,0.87,14.8
01/02/2014,19,3,13,3,1.0,0.87,7.4
01/02/2014,20,3,7,3,1.0,0.87,11.1
01/02/2014,21,3,1,3,1.0,0.87,18.5
01/02/2014,22,3,6,3,1.0,0.81,18.5
01/02/2014,23,3,4,3,1.0,0.81,18.5
01/02/2015,00,3,7,1,4.4,0.51,14.8
01/02/2015,01,3,7,0,3.9,0.62,0.0
01/02/2015,02,3,2,0,3.3,0.55,5.6
01/02/2015,03,3,1,4,3.3,0.62,0.0
01/02/2015,05,3,5,4,3.9,0.62,0.0
01/02/2015,06,3,20,0,2.8,0.67,0.0
01/02/2015,07,3,45,4,2.8,0.65,7.4
01/02/2015,08,3,89,4,4.4,0.49,0.0
01/02/2015,09,3,83,4,6.1,0.43,0.0
01/02/2015,10,3,45,4,6.1,0.43,14.8
01/02/2015,11,3,64,4,7.2,0.4,5.6
01/02/2015,12,3,80,4,8.3,0.37,0.0
01/02/2015,13,3,53,4,8.9,0.34,7.4
01/02/2015,14,3,73,4,9.4,0.32,11.1
01/02/2015,15,3,56,4,8.9,0.36,5.6
01/02/2015,16,3,68,4,7.2,0.4,9.3
01/02/2015,17,3,65,4,6.7,0.42,5.6
01/02/2015,18,3,68,0,6.1,0.47,5.6
01/02/2015,19,3,48,0,4.4,0.6,5.6
01/02/2015,20,3,41,4,4.4,0.65,0.0
01/02/2015,21,3,32,4,3.9,0.67,0.0
01/02/2015,22,3,37,0,3.9,0.67,0.0
01/02/2015,23,3,24,1,1.7,0.7,7.4
01/03/2012,00,3,5,0,0.0,0.5,16.7
01/03/2012,01,3,1,0,-0.6,0.54,18.5
01/03/2012,03,3,2,1,-1.7,0.54,13.0
01/03/2012,04,3,1,2,-1.7,0.56,18.5
01/03/2012,05,3,2,2,-1.7,0.56,16.7
01/03/2012,06,3,29,0,-1.1,0.54,18.5
01/03/2012,07,3,45,1,-1.1,0.51,18.5
01/03/2012,08,3,122,1,-1.1,0.47,31.5
01/03/2012,09,3,42,1,-0.6,0.38,33.3
01/03/2012,10,3,15,0,0.0,0.38,35.2
01/03/2012,11,3,17,0,0.0,0.35,44.4
01/03/2012,12,3,15,0,0.0,0.35,37.0
01/03/2012,13,3,18,3,0.0,0.38,27.8
01/03/2012,14,3,14,1,-1.7,0.4,38.9
01/03/2012,15,3,13,0,-1.7,0.25,31.5
01/03/2012,16,3,15,0,-2.2,0.26,35.2
01/03/2012,17,3,26,1,-2.8,0.29,27.8
01/03/2012,18,3,44,1,-3.3,0.34,16.7
01/03/2012,19,3,37,1,-3.9,0.37,14.8
01/03/2012,20,3,28,1,-3.9,0.46,16.7
01/03/2012,21,3,20,1,-4.4,0.48,25.9
01/03/2012,22,3,11,1,-5.0,0.44,22.2
01/03/2012,23,3,7,1,-6.1,0.42,29.6
01/03/2013,00,3,4,4,-1.1,0.47,9.3
01/03/2013,01,3,2,4,0.0,0.44,11.1
01/03/2013,02,3,2,4,-0.6,0.47,11.1
01/03/2013,03,3,1,4,-0.6,0.5,9.3
01/03/2013,05,3,9,4,-1.1,0.51,9.3
01/03/2013,06,3,24,0,-0.6,0.47,7.4
01/03/2013,07,3,72,4,-1.1,0.51,7.4
01/03/2013,08,3,168,4,-0.6,0.5,0.0
01/03/2013,09,3,58,4,0.0,0.48,5.6
01/03/2013,10,3,24,4,0.6,0.48,9.3
01/03/2013,11,3,19,0,1.7,0.46,11.1
01/03/2013,12,3,29,0,2.2,0.48,11.1
01/03/2013,13,3,26,0,2.8,0.48,16.7
01/03/2013,14,3,16,1,3.3,0.48,16.7
01/03/2013,15,3,16,1,2.8,0.5,16.7
01/03/2013,16,3,25,1,2.8,0.46,13.0
01/03/2013,17,3,41,1,1.7,0.52,9.3
01/03/2013,18,3,65,2,0.6,0.61,11.1
01/03/2013,19,3,47,2,1.1,0.56,7.4
01/03/2013,20,3,28,2,0.6,0.59,11.1
01/03/2013,21,3,21,2,-0.6,0.64,11.1
01/03/2013,22,3,29,2,0.0,0.64,9.3
01/03/2013,23,3,22,2,0.0,0.69,0.0
01/03/2014,00,3,2,4,1.0,0.81,24.1
01/03/2014,01,3,1,3,-1.0,0.8,24.1
01/03/2014,02,3,2,3,-2.2,0.78,24.1
01/03/2014,04,3,1,3,-5.6,0.68,42.6
01/03/2014,05,3,4,4,-6.7,0.62,40.7
01/03/2014,06,3,3,1,-7.0,0.58,37.0
01/03/2014,07,3,10,1,-7.8,0.6,29.6
01/03/2014,08,3,34,1,-7.2,0.54,29.6
01/03/2014,09,3,29,1,-7.2,0.5,40.7
01/03/2014,10,3,12,1,-6.7,0.52,37.0
01/03/2014,11,3,16,1,-5.6,0.46,38.9
01/03/2014,12,3,14,1,-5.0,0.42,29.6
01/03/2014,13,3,11,2,-5.0,0.4,31.5
01/03/2014,14,3,20,2,-4.4,0.37,24.1
01/03/2014,15,3,21,2,-5.0,0.4,20.4
01/03/2014,16,3,15,2,-5.0,0.39,11.1
01/03/2014,17,3,31,2,-5.0,0.37,14.8
01/03/2014,18,3,34,2,-6.1,0.46,16.7
01/03/2014,19,3,27,1,-6.1,0.42,16.7
01/03/2014,20,3,16,2,-6.1,0.42,13.0
01/03/2014,21,3,13,2,-6.7,0.44,13.0
01/03/2014,22,3,15,2,-6.7,0.44,9.3
01/03/2014,23,3,8,2,-6.7,0.48,9.3
01/03/2015,00,3,19,1,2.0,0.7,5.6
01/03/2015,01,3,16,0,2.2,0.73,0.0
01/03/2015,02,3,9,4,2.2,0.7,0.0
01/03/2015,03,3,7,4,2.0,0.75,5.6
01/03/2015,04,3,4,4,3.3,0.6,9.3
01/03/2015,07,3,7,9,4.0,0.65,0.0
01/03/2015,08,3,13,9,4.0,0.75,0.0
01/03/2015,09,3,22,4,4.4,0.77,9.3
01/03/2015,10,3,45,4,5.0,0.76,0.0
01/03/2015,11,3,29,9,4.4,0.79,7.4
01/03/2015,12,3,17,9,4.0,0.81,5.6
01/03/2015,13,3,18,4,5.0,0.81,0.0
01/03/2015,14,3,26,9,5.0,0.81,0.0
01/03/2015,15,3,32,9,5.0,0.81,5.6
01/03/2015,16,3,31,9,5.0,0.87,5.6
01/03/2015,17,3,23,9,5.0,0.87,9.3
01/03/2015,18,3,32,9,4.0,0.87,9.3
01/03/2015,19,3,17,4,4.0,0.93,0.0
01/03/2015,20,3,16,9,5.0,0.87,0.0
01/03/2015,21,3,13,9,5.0,0.87,5.6
01/03/2015,22,3,13,9,5.0,0.87,9.3
01/03/2015,23,3,19,9,6.0,0.81,5.6
01/04/2012,00,3,2,1,-6.7,0.37,20.4
01/04/2012,04,3,1,2,-8.3,0.43,11.1
01/04/2012,05,3,1,2,-8.0,0.45,13.0
01/04/2012,06,3,16,1,-7.8,0.45,9.3
01/04/2012,07,3,42,0,-7.2,0.47,9.3
01/04/2012,08,3,104,0,-6.1,0.46,5.6
01/04/2012,09,3,58,4,-5.0,0.44,5.6
01/04/2012,10,3,18,4,-4.4,0.48,13.0
01/04/2012,11,3,8,4,-2.2,0.43,16.7
01/04/2012,12,3,19,4,-1.7,0.47,16.7
01/04/2012,13,3,16,4,-0.6,0.42,22.2
01/04/2012,14,3,15,4,0.0,0.38,22.2
01/04/2012,15,3,20,4,0.6,0.42,13.0
01/04/2012,16,3,14,4,0.6,0.4,9.3
01/04/2012,17,3,35,4,1.1,0.42,7.4
01/04/2012,18,3,49,4,1.1,0.42,13.0
01/04/2012,19,3,38,4,1.1,0.44,11.1
01/04/2012,20,3,32,4,1.0,0.44,0.0
01/04/2012,21,3,16,4,1.1,0.44,7.4
01/04/2012,22,3,19,4,1.7,0.5,13.0
01/04/2012,23,3,8,0,1.1,0.5,5.6
01/04/2013,00,3,6,2,-1.0,0.69,0.0
01/04/2013,01,3,2,2,-0.6,0.72,0.0
01/04/2013,03,3,1,1,-1.1,0.69,5.6
01/04/2013,05,3,4,1,0.0,0.59,7.4
01/04/2013,06,3,25,1,0.6,0.54,5.6
01/04/2013,07,3,71,1,0.6,0.56,9.3
01/04/2013,08,3,179,1,2.2,0.52,11.1
01/04/2013,09,3,73,1,3.9,0.45,16.7
01/04/2013,10,3,31,1,5.0,0.4,25.9
01/04/2013,11,3,20,1,6.1,0.38,14.8
01/04/2013,12,3,31,1,6.7,0.37,16.7
01/04/2013,13,3,30,1,7.2,0.36,14.8
01/04/2013,14,3,32,2,7.2,0.34,24.1
01/04/2013,15,3,36,1,7.2,0.34,16.7
01/04/2013,16,3,23,0,6.7,0.34,16.7
01/04/2013,17,3,49,0,6.1,0.35,20.4
01/04/2013,18,3,78,1,5.0,0.38,16.7
01/04/2013,19,3,52,1,4.0,0.42,11.1
01/04/2013,20,3,52,1,3.9,0.39,16.7
01/04/2013,21,3,32,2,2.8,0.44,7.4
01/04/2013,22,3,27,2,3.3,0.43,16.7
01/04/2013,23,3,19,2,2.8,0.44,5.6
01/04/2014,00,3,11,2,-6.7,0.44,0.0
01/04/2014,01,3,8,2,-7.2,0.5,0.0
01/04/2014,02,3,4,2,-7.2,0.52,11.1
01/04/2014,03,3,3,2,-6.7,0.46,9.3
01/04/2014,04,3,1,2,-8.3,0.62,0.0
01/04/2014,05,3,1,2,-8.3,0.62,7.4
01/04/2014,06,3,1,1,-7.8,0.62,7.4
01/04/2014,07,3,6,2,-7.2,0.54,9.3
01/04/2014,08,3,16,2,-6.7,0.6,11.1
01/04/2014,09,3,30,2,-4.4,0.55,14.8
01/04/2014,10,3,38,2,-3.3,0.55,16.7
01/04/2014,11,3,61,1,-2.2,0.51,22.2
01/04/2014,12,3,58,1,-1.1,0.49,20.4
01/04/2014,13,3,44,1,0.0,0.44,20.4
01/04/2014,14,3,42,1,0.0,0.44,14.8
01/04/2014,15,3,50,1,1.1,0.46,20.4
01/04/2014,16,3,34,1,1.1,0.48,18.5
01/04/2014,17,3,31,1,0.6,0.52,14.8
01/04/2014,18,3,59,1,0.6,0.52,13.0
01/04/2014,19,3,32,1,-1.1,0.59,11.1
01/04/2014,20,3,28,1,0.0,0.48,7.4
01/04/2014,21,3,29,2,0.0,0.52,16.7
01/04/2014,22,3,21,1,0.0,0.52,0.0
01/04/2014,23,3,18,1,0.0,0.56,14.8
01/04/2015,00,3,7,9,6.0,0.81,7.4
01/04/2015,01,3,5,4,6.0,0.81,14.8
01/04/2015,02,3,14,4,6.0,0.81,13.0
01/04/2015,03,3,3,4,7.2,0.86,18.5
01/04/2015,04,3,2,4,7.8,0.83,13.0
01/04/2015,06,3,1,9,8.9,0.83,13.0
01/04/2015,07,3,4,9,8.9,0.86,14.8
01/04/2015,08,3,14,4,10.0,0.83,16.7
01/04/2015,09,3,47,4,10.0,0.86,29.6
01/04/2015,10,3,57,4,11.0,0.82,31.5
01/04/2015,11,3,72,4,12.0,0.82,27.8
01/04/2015,12,3,91,4,15.6,0.75,25.9
01/04/2015,13,3,77,4,13.3,0.8,13.0
01/04/2015,14,3,109,4,15.0,0.78,14.8
01/04/2015,15,3,105,4,18.3,0.68,25.9
01/04/2015,16,3,91,4,18.3,0.68,18.5
01/04/2015,17,3,72,0,18.3,0.68,22.2
01/04/2015,18,3,65,4,18.0,0.73,22.2
01/04/2015,19,3,23,4,19.0,0.68,24.1
01/04/2015,20,3,27,4,13.9,0.72,18.5
01/04/2015,21,3,26,0,13.9,0.51,33.3
01/04/2015,22,3,20,0,12.2,0.47,22.2
01/04/2015,23,3,12,0,11.1,0.45,24.1
01/05/2012,00,3,1,1,1.1,0.5,5.6
01/05/2012,01,3,2,0,0.6,0.61,0.0
01/05/2012,02,3,2,4,0.0,0.66,5.6
01/05/2012,04,3,2,4,1.1,0.73,9.3
01/05/2012,05,3,7,4,1.1,0.67,5.6
01/05/2012,06,3,24,4,1.1,0.73,0.0
01/05/2012,07,3,62,4,1.7,0.72,0.0
01/05/2012,08,3,140,4,3.3,0.53,5.6
01/05/2012,09,3,75,1,5.0,0.49,0.0
01/05/2012,10,3,25,1,6.1,0.47,16.7
01/05/2012,11,3,16,0,7.8,0.42,20.4
01/05/2012,12,3,10,1,8.3,0.39,18.5
01/05/2012,13,3,26,0,8.9,0.34,18.5
01/05/2012,14,3,19,0,8.9,0.34,18.5
01/05/2012,15,3,18,4,9.4,0.35,13.0
01/05/2012,16,3,34,0,8.3,0.36,11.1
01/05/2012,17,3,45,0,7.8,0.35,5.6
01/05/2012,18,3,62,1,6.1,0.47,0.0
01/05/2012,19,3,45,1,3.9,0.62,9.3
01/05/2012,20,3,35,1,3.9,0.6,11.1
01/05/2012,21,3,28,0,2.8,0.7,7.4
01/05/2012,22,3,16,1,2.2,0.73,5.6
01/05/2012,23,3,22,0,2.0,0.75,0.0
01/05/2013,00,3,18,2,1.7,0.5,7.4
01/05/2013,01,3,15,2,1.1,0.52,13.0
01/05/2013,02,3,17,2,0.6,0.54,11.1
01/05/2013,03,3,5,2,2.2,0.44,7.4
01/05/2013,04,3,2,2,2.8,0.46,13.0
01/05/2013,06,3,2,2,2.2,0.5,18.5
01/05/2013,07,3,7,2,2.2,0.5,20.4
01/05/2013,08,3,24,1,3.3,0.47,9.3
01/05/2013,09,3,34,1,4.4,0.45,9.3
01/05/2013,10,3,59,1,5.6,0.41,9.3
01/05/2013,11,3,76,0,6.7,0.38,0.0
01/05/2013,12,3,102,0,7.2,0.37,11.1
01/05/2013,13,3,84,0,7.8,0.35,0.0
01/05/2013,14,3,92,0,7.2,0.37,9.3
01/05/2013,15,3,81,0,6.7,0.42,5.6
01/05/2013,16,3,79,0,6.1,0.43,0.0
01/05/2013,17,3,58,0,5.0,0.51,0.0
01/05/2013,18,3,60,0,4.4,0.6,5.6
01/05/2013,19,3,40,0,4.4,0.51,5.6
01/05/2013,20,3,40,4,3.9,0.62,11.1
01/05/2013,21,3,30,4,3.3,0.65,7.4
01/05/2013,22,3,37,4,4.0,0.61,13.0
01/05/2013,23,3,22,9,4.0,0.7,16.7
01/05/2014,00,3,30,0,0.0,0.6,13.0
01/05/2014,01,3,18,4,1.7,0.59,9.3
01/05/2014,02,3,14,4,2.2,0.62,11.1
01/05/2014,03,3,8,4,2.2,0.62,5.6
01/05/2014,04,3,2,4,3.0,0.6,9.3
01/05/2014,05,3,2,4,3.0,0.6,5.6
01/05/2014,06,3,1,4,2.2,0.73,5.6
01/05/2014,07,3,3,9,2.8,0.7,0.0
01/05/2014,08,3,5,9,2.2,0.79,0.0
01/05/2014,09,3,12,9,2.8,0.82,0.0
01/05/2014,10,3,32,9,3.0,0.81,0.0
01/05/2014,11,3,36,4,3.3,0.86,7.4
01/05/2014,12,3,57,9,3.0,0.87,7.4
01/05/2014,13,3,45,4,4.0,0.87,7.4
01/05/2014,14,3,34,5,4.0,0.87,7.4
01/05/2014,15,3,42,9,4.0,0.87,11.1
01/05/2014,16,3,52,4,3.3,0.86,14.8
01/05/2014,17,3,51,4,3.3,0.86,13.0
01/05/2014,18,3,43,9,3.0,0.87,14.8
01/05/2014,19,3,42,9,3.0,0.93,11.1
01/05/2014,20,3,38,4,5.0,0.89,5.6
01/05/2014,21,3,13,9,5.0,0.87,5.6
01/05/2014,22,3,13,4,4.0,0.93,0.0
01/05/2014,23,3,8,9,5.0,0.93,14.8
01/05/2015,00,3,7,0,10.0,0.43,33.3
01/05/2015,01,3,2,0,8.3,0.46,18.5
01/05/2015,02,3,1,1,7.8,0.44,25.9
01/05/2015,04,3,1,1,6.7,0.47,14.8
01/05/2015,05,3,19,0,6.7,0.43,20.4
01/05/2015,06,3,45,0,5.6,0.45,18.5
01/05/2015,07,3,112,1,5.6,0.43,29.6
01/05/2015,08,3,216,1,5.6,0.4,35.2
01/05/2015,09,3,87,1,5.6,0.34,27.8
01/05/2015,10,3,42,1,5.0,0.32,35.2
01/05/2015,11,3,21,1,5.0,0.25,35.2
01/05/2015,12,3,24,1,5.0,0.25,16.7
01/05/2015,13,3,38,1,4.4,0.26,25.9
01/05/2015,14,3,23,1,4.4,0.2,27.8
01/05/2015,15,3,24,1,3.3,0.21,22.2
01/05/2015,16,3,30,0,2.0,0.22,22.2
01/05/2015,17,3,60,0,1.1,0.26,13.0
01/05/2015,18,3,72,0,0.6,0.26,14.8
01/05/2015,19,3,62,0,0.0,0.28,18.5
01/05/2015,20,3,26,0,0.0,0.28,18.5
01/05/2015,21,3,25,0,-0.6,0.33,16.7
01/05/2015,22,3,14,4,-1.1,0.28,20.4
01/05/2015,23,3,3,0,-1.1,0.3,14.8
01/06/2012,00,3,10,1,2.2,0.67,11.1
01/06/2012,01,3,4,1,2.2,0.67,7.4
01/06/2012,03,3,1,4,1.1,0.79,9.3
01/06/2012,04,3,1,4,2.2,0.73,7.4
01/06/2012,05,3,3,4,2.8,0.67,0.0
01/06/2012,06,3,19,0,2.8,0.73,9.3
01/06/2012,07,3,61,0,2.8,0.73,11.1
01/06/2012,08,3,154,0,3.9,0.67,13.0
01/06/2012,09,3,80,0,6.1,0.58,11.1
01/06/2012,10,3,26,0,8.9,0.5,16.7
01/06/2012,11,3,28,0,11.1,0.45,18.5
01/06/2012,12,3,32,0,14.4,0.36,13.0
01/06/2012,14,3,23,1,17.2,0.28,18.5
01/06/2012,15,3,46,1,14.4,0.36,14.8
01/06/2012,16,3,31,1,15.6,0.31,16.7
01/06/2012,17,3,71,2,14.4,0.33,18.5
01/06/2012,18,3,83,2,11.7,0.41,13.0
01/06/2012,19,3,67,2,10.6,0.46,14.8
01/06/2012,20,3,52,2,9.4,0.5,13.0
01/06/2012,21,3,42,2,8.9,0.5,0.0
01/06/2012,22,3,42,2,8.9,0.5,11.1
01/06/2012,23,3,41,2,10.0,0.46,11.1
01/06/2013,00,3,22,4,4.4,0.7,20.4
01/06/2013,01,3,20,4,4.4,0.68,5.6
01/06/2013,02,3,23,4,4.4,0.68,5.6
01/06/2013,03,3,5,4,3.9,0.73,5.6
01/06/2013,04,3,1,0,4.4,0.68,0.0
01/06/2013,05,3,1,1,2.8,0.79,0.0
01/06/2013,06,3,4,1,2.2,0.82,0.0
01/06/2013,07,3,6,1,1.7,0.82,0.0
01/06/2013,08,3,25,1,2.8,0.82,5.6
01/06/2013,09,3,39,0,5.0,0.65,0.0
01/06/2013,10,3,85,1,6.1,0.65,11.1
01/06/2013,11,3,89,1,7.8,0.51,11.1
01/06/2013,12,3,88,1,8.9,0.52,13.0
01/06/2013,13,3,126,0,10.0,0.43,16.7
01/06/2013,14,3,73,0,9.4,0.46,20.4
01/06/2013,15,3,87,0,11.1,0.35,20.4
01/06/2013,16,3,98,0,10.6,0.36,14.8
01/06/2013,17,3,55,4,10.6,0.35,13.0
01/06/2013,18,3,56,4,10.0,0.38,7.4
01/06/2013,19,3,61,4,10.0,0.38,11.1
01/06/2013,20,3,29,4,9.4,0.39,14.8
01/06/2013,21,3,25,4,8.9,0.41,11.1
01/06/2013,22,3,16,4,8.9,0.39,9.3
01/06/2013,23,3,11,4,7.8,0.44,7.4
01/06/2014,00,3,3,8,4.0,0.93,13.0
01/06/2014,01,3,2,8,6.0,0.87,14.8
01/06/2014,02,3,1,4,7.0,0.93,14.8
01/06/2014,03,3,1,4,7.0,0.93,9.3
01/06/2014,04,3,1,9,8.0,0.87,5.6
01/06/2014,05,3,5,9,7.0,0.93,7.4
01/06/2014,06,3,26,9,8.0,0.93,9.3
01/06/2014,07,3,50,9,9.0,0.87,18.5
01/06/2014,08,3,172,4,9.0,0.87,7.4
01/06/2014,09,3,51,9,6.0,0.7,38.9
