date,hour,label,count,weather_type,temperature,humidity,wind_speed
01/04/2012,00,1,2,1,-6.7,0.37,20.4
01/04/2012,01,1,1,2,-7.8,0.36,18.5
01/04/2012,02,1,1,2,-8.0,0.35,18.5
01/04/2012,04,1,1,2,-8.3,0.43,11.1
01/04/2012,05,1,7,2,-8.0,0.45,13.0
01/04/2012,06,1,19,1,-7.8,0.45,9.3
01/04/2012,07,1,38,0,-7.2,0.47,9.3
01/04/2012,08,1,69,0,-6.1,0.46,5.6
01/04/2012,09,1,34,4,-5.0,0.44,5.6
01/04/2012,10,1,14,4,-4.4,0.48,13.0
01/04/2012,11,1,12,4,-2.2,0.43,16.7
01/04/2012,12,1,16,4,-1.7,0.47,16.7
01/04/2012,13,1,21,4,-0.6,0.42,22.2
01/04/2012,14,1,13,4,0.0,0.38,22.2
01/04/2012,15,1,18,4,0.6,0.42,13.0
01/04/2012,16,1,33,4,0.6,0.4,9.3
01/04/2012,17,1,63,4,1.1,0.42,7.4
01/04/2012,18,1,66,4,1.1,0.42,13.0
01/04/2012,19,1,42,4,1.1,0.44,11.1
01/04/2012,20,1,17,4,1.0,0.44,0.0
01/04/2012,21,1,25,4,1.1,0.44,7.4
01/04/2012,22,1,8,4,1.7,0.5,13.0
01/04/2012,23,1,4,0,1.1,0.5,5.6
01/04/2013,00,1,2,2,-1.0,0.69,0.0
01/04/2013,01,1,2,2,-0.6,0.72,0.0
01/04/2013,03,1,1,1,-1.1,0.69,5.6
01/04/2013,04,1,3,1,-0.6,0.64,9.3
01/04/2013,05,1,8,1,0.0,0.59,7.4
01/04/2013,06,1,29,1,0.6,0.54,5.6
01/04/2013,07,1,67,1,0.6,0.56,9.3
01/04/2013,08,1,116,1,2.2,0.52,11.1
01/04/2013,09,1,64,1,3.9,0.45,16.7
01/04/2013,10,1,26,1,5.0,0.4,25.9
01/04/2013,11,1,29,1,6.1,0.38,14.8
01/04/2013,12,1,43,1,6.7,0.37,16.7
01/04/2013,13,1,37,1,7.2,0.36,14.8
01/04/2013,14,1,37,2,7.2,0.34,24.1
01/04/2013,15,1,53,1,7.2,0.34,16.7
01/04/2013,16,1,69,0,6.7,0.34,16.7
01/04/2013,17,1,121,0,6.1,0.35,20.4
01/04/2013,18,1,70,1,5.0,0.38,16.7
01/04/2013,19,1,36,1,4.0,0.42,11.1
01/04/2013,20,1,31,1,3.9,0.39,16.7
01/04/2013,21,1,25,2,2.8,0.44,7.4
01/04/2013,22,1,19,2,3.3,0.43,16.7
01/04/2013,23,1,8,2,2.8,0.44,5.6
01/04/2014,00,1,5,2,-6.7,0.44,0.0
01/04/2014,01,1,1,2,-7.2,0.5,0.0
01/04/2014,02,1,2,2,-7.2,0.52,11.1
01/04/2014,03,1,1,2,-6.7,0.46,9.3
01/04/2014,05,1,1,2,-8.3,0.62,7.4
01/04/2014,06,1,2,1,-7.8,0.62,7.4
01/04/2014,07,1,7,2,-7.2,0.54,9.3
01/04/2014,08,1,11,2,-6.7,0.6,11.1
01/04/2014,09,1,32,2,-4.4,0.55,14.8
01/04/2014,10,1,37,2,-3.3,0.55,16.7
01/04/2014,11,1,43,1,-2.2,0.51,22.2
01/04/2014,12,1,51,1,-1.1,0.49,20.4
01/04/2014,13,1,52,1,0.0,0.44,20.4
01/04/2014,14,1,47,1,0.0,0.44,14.8
01/04/2014,15,1,66,1,1.1,0.46,20.4
01/04/2014,16,1,73,1,1.1,0.48,18.5
01/04/2014,17,1,51,1,0.6,0.52,14.8
01/04/2014,18,1,38,1,0.6,0.52,13.0
01/04/2014,19,1,47,1,-1.1,0.59,11.1
01/04/2014,20,1,23,1,0.0,0.48,7.4
01/04/2014,21,1,15,2,0.0,0.52,16.7
01/04/2014,22,1,21,1,0.0,0.52,0.0
01/04/2014,23,1,17,1,0.0,0.56,14.8
01/04/2015,00,1,12,9,6.0,0.81,7.4
01/04/2015,01,1,9,4,6.0,0.81,14.8
01/04/2015,02,1,10,4,6.0,0.81,13.0
01/04/2015,03,1,5,4,7.2,0.86,18.5
01/04/2015,04,1,1,4,7.8,0.83,13.0
01/04/2015,06,1,2,9,8.9,0.83,13.0
01/04/2015,07,1,3,9,8.9,0.86,14.8
01/04/2015,08,1,8,4,10.0,0.83,16.7
01/04/2015,09,1,20,4,10.0,0.86,29.6
01/04/2015,10,1,70,4,11.0,0.82,31.5
01/04/2015,11,1,85,4,12.0,0.82,27.8
01/04/2015,12,1,88,4,15.6,0.75,25.9
01/04/2015,13,1,92,4,13.3,0.8,13.0
01/04/2015,14,1,105,4,15.0,0.78,14.8
01/04/2015,15,1,105,4,18.3,0.68,25.9
01/04/2015,16,1,107,4,18.3,0.68,18.5
01/04/2015,17,1,91,0,18.3,0.68,22.2
01/04/2015,18,1,70,4,18.0,0.73,22.2
01/04/2015,19,1,25,4,19.0,0.68,24.1
01/04/2015,20,1,27,4,13.9,0.72,18.5
01/04/2015,21,1,18,0,13.9,0.51,33.3
01/04/2015,22,1,17,0,12.2,0.47,22.2
01/04/2015,23,1,8,0,11.1,0.45,24.1
01/05/2012,00,1,2,1,1.1,0.5,5.6
01/05/2012,01,1,2,0,0.6,0.61,0.0
01/05/2012,02,1,2,4,0.0,0.66,5.6
01/05/2012,03,1,1,4,0.6,0.64,5.6
01/05/2012,04,1,2,4,1.1,0.73,9.3
01/05/2012,05,1,10,4,1.1,0.67,5.6
01/05/2012,06,1,18,4,1.1,0.73,0.0
01/05/2012,07,1,55,4,1.7,0.72,0.0
01/05/2012,08,1,71,4,3.3,0.53,5.6
01/05/2012,09,1,41,1,5.0,0.49,0.0
01/05/2012,10,1,16,1,6.1,0.47,16.7
01/05/2012,11,1,17,0,7.8,0.42,20.4
01/05/2012,12,1,35,1,8.3,0.39,18.5
01/05/2012,13,1,23,0,8.9,0.34,18.5
01/05/2012,14,1,20,0,8.9,0.34,18.5
01/05/2012,15,1,27,4,9.4,0.35,13.0
01/05/2012,16,1,35,0,8.3,0.36,11.1
01/05/2012,17,1,103,0,7.8,0.35,5.6
01/05/2012,18,1,79,1,6.1,0.47,0.0
01/05/2012,19,1,66,1,3.9,0.62,9.3
01/05/2012,20,1,29,1,3.9,0.6,11.1
01/05/2012,21,1,20,0,2.8,0.7,7.4
01/05/2012,22,1,11,1,2.2,0.73,5.6
01/05/2012,23,1,9,0,2.0,0.75,0.0
01/05/2013,00,1,7,2,1.7,0.5,7.4
01/05/2013,01,1,8,2,1.1,0.52,13.0
01/05/2013,02,1,4,2,0.6,0.54,11.1
01/05/2013,03,1,1,2,2.2,0.44,7.4
01/05/2013,04,1,2,2,2.8,0.46,13.0
01/05/2013,05,1,1,2,2.8,0.46,18.5
01/05/2013,06,1,1,2,2.2,0.5,18.5
01/05/2013,07,1,5,2,2.2,0.5,20.4
01/05/2013,08,1,19,1,3.3,0.47,9.3
01/05/2013,09,1,27,1,4.4,0.45,9.3
01/05/2013,10,1,46,1,5.6,0.41,9.3
01/05/2013,11,1,62,0,6.7,0.38,0.0
01/05/2013,12,1,74,0,7.2,0.37,11.1
01/05/2013,13,1,100,0,7.8,0.35,0.0
01/05/2013,14,1,70,0,7.2,0.37,9.3
01/05/2013,15,1,64,0,6.7,0.42,5.6
01/05/2013,16,1,65,0,6.1,0.43,0.0
01/05/2013,17,1,42,0,5.0,0.51,0.0
01/05/2013,18,1,34,0,4.4,0.6,5.6
01/05/2013,19,1,45,0,4.4,0.51,5.6
01/05/2013,20,1,34,4,3.9,0.62,11.1
01/05/2013,21,1,24,4,3.3,0.65,7.4
01/05/2013,22,1,14,4,4.0,0.61,13.0
01/05/2013,23,1,11,9,4.0,0.7,16.7
01/05/2014,00,1,15,0,0.0,0.6,13.0
01/05/2014,01,1,7,4,1.7,0.59,9.3
01/05/2014,02,1,7,4,2.2,0.62,11.1
01/05/2014,03,1,3,4,2.2,0.62,5.6
01/05/2014,07,1,5,9,2.8,0.7,0.0
01/05/2014,08,1,4,9,2.2,0.79,0.0
01/05/2014,09,1,14,9,2.8,0.82,0.0
01/05/2014,10,1,21,9,3.0,0.81,0.0
01/05/2014,11,1,36,4,3.3,0.86,7.4
01/05/2014,12,1,37,9,3.0,0.87,7.4
01/05/2014,13,1,66,4,4.0,0.87,7.4
01/05/2014,14,1,57,5,4.0,0.87,7.4
01/05/2014,15,1,56,9,4.0,0.87,11.1
01/05/2014,16,1,65,4,3.3,0.86,14.8
01/05/2014,17,1,62,4,3.3,0.86,13.0
01/05/2014,18,1,24,9,3.0,0.87,14.8
01/05/2014,19,1,20,9,3.0,0.93,11.1
01/05/2014,20,1,20,4,5.0,0.89,5.6
01/05/2014,21,1,19,9,5.0,0.87,5.6
01/05/2014,22,1,7,4,4.0,0.93,0.0
01/05/2014,23,1,10,9,5.0,0.93,14.8
01/05/2015,00,1,4,0,10.0,0.43,33.3
01/05/2015,02,1,1,1,7.8,0.44,25.9
01/05/2015,04,1,4,1,6.7,0.47,14.8
01/05/2015,05,1,16,0,6.7,0.43,20.4
01/05/2015,06,1,65,0,5.6,0.45,18.5
01/05/2015,07,1,176,1,5.6,0.43,29.6
01/05/2015,08,1,249,1,5.6,0.4,35.2
01/05/2015,09,1,91,1,5.6,0.34,27.8
01/05/2015,10,1,38,1,5.0,0.32,35.2
01/05/2015,11,1,36,1,5.0,0.25,35.2
01/05/2015,12,1,45,1,5.0,0.25,16.7
01/05/2015,13,1,51,1,4.4,0.26,25.9
01/05/2015,14,1,46,1,4.4,0.2,27.8
01/05/2015,15,1,53,1,3.3,0.21,22.2
01/05/2015,16,1,99,0,2.0,0.22,22.2
01/05/2015,17,1,130,0,1.1,0.26,13.0
01/05/2015,18,1,139,0,0.6,0.26,14.8
01/05/2015,19,1,92,0,0.0,0.28,18.5
01/05/2015,20,1,36,0,0.0,0.28,18.5
01/05/2015,21,1,26,0,-0.6,0.33,16.7
01/05/2015,22,1,9,4,-1.1,0.28,20.4
01/05/2015,23,1,9,0,-1.1,0.3,14.8
01/06/2012,00,1,2,1,2.2,0.67,11.1
01/06/2012,01,1,1,1,2.2,0.67,7.4
01/06/2012,03,1,1,4,1.1,0.79,9.3
01/06/2012,04,1,2,4,2.2,0.73,7.4
01/06/2012,05,1,3,4,2.8,0.67,0.0
01/06/2012,06,1,21,0,2.8,0.73,9.3
01/06/2012,07,1,46,0,2.8,0.73,11.1
01/06/2012,08,1,85,0,3.9,0.67,13.0
01/06/2012,09,1,47,0,6.1,0.58,11.1
01/06/2012,10,1,27,0,8.9,0.5,16.7
01/06/2012,11,1,30,0,11.1,0.45,18.5
01/06/2012,12,1,43,0,14.4,0.36,13.0
01/06/2012,14,1,21,1,17.2,0.28,18.5
01/06/2012,15,1,42,1,14.4,0.36,14.8
01/06/2012,16,1,68,1,15.6,0.31,16.7
01/06/2012,17,1,98,2,14.4,0.33,18.5
01/06/2012,18,1,105,2,11.7,0.41,13.0
01/06/2012,19,1,52,2,10.6,0.46,14.8
01/06/2012,20,1,30,2,9.4,0.5,13.0
01/06/2012,21,1,19,2,8.9,0.5,0.0
01/06/2012,22,1,17,2,8.9,0.5,11.1
01/06/2012,23,1,12,2,10.0,0.46,11.1
01/06/2013,00,1,15,4,4.4,0.7,20.4
01/06/2013,01,1,14,4,4.4,0.68,5.6
01/06/2013,02,1,5,4,4.4,0.68,5.6
01/06/2013,03,1,4,4,3.9,0.73,5.6
01/06/2013,04,1,1,0,4.4,0.68,0.0
01/06/2013,05,1,1,1,2.8,0.79,0.0
01/06/2013,06,1,4,1,2.2,0.82,0.0
01/06/2013,07,1,5,1,1.7,0.82,0.0
01/06/2013,08,1,12,1,2.8,0.82,5.6
01/06/2013,09,1,18,0,5.0,0.65,0.0
01/06/2013,10,1,50,1,6.1,0.65,11.1
01/06/2013,11,1,54,1,7.8,0.51,11.1
01/06/2013,12,1,85,1,8.9,0.52,13.0
01/06/2013,13,1,75,0,10.0,0.43,16.7
01/06/2013,14,1,94,0,9.4,0.46,20.4
01/06/2013,15,1,82,0,11.1,0.35,20.4
01/06/2013,16,1,84,0,10.6,0.36,14.8
01/06/2013,17,1,44,4,10.6,0.35,13.0
01/06/2013,18,1,30,4,10.0,0.38,7.4
01/06/2013,19,1,40,4,10.0,0.38,11.1
01/06/2013,20,1,33,4,9.4,0.39,14.8
01/06/2013,21,1,15,4,8.9,0.41,11.1
01/06/2013,22,1,20,4,8.9,0.39,9.3
01/06/2013,23,1,4,4,7.8,0.44,7.4
01/06/2014,00,1,3,8,4.0,0.93,13.0
01/06/2014,01,1,1,8,6.0,0.87,14.8
01/06/2014,03,1,1,4,7.0,0.93,9.3
01/06/2014,05,1,5,9,7.0,0.93,7.4
01/06/2014,06,1,27,9,8.0,0.93,9.3
01/06/2014,07,1,58,9,9.0,0.87,18.5
01/06/2014,08,1,185,4,9.0,0.87,7.4
01/06/2014,09,1,73,9,6.0,0.7,38.9
01/06/2014,10,1,30,4,5.0,0.57,40.7
01/06/2014,11,1,23,0,4.4,0.53,24.1
01/06/2014,12,1,28,0,4.4,0.49,33.3
01/06/2014,13,1,32,0,3.9,0.45,27.8
