date,hour,label,count,weather_type,temperature,humidity,wind_speed
01/01/2011,01,5,1,2,2.2,0.82,0.0
01/01/2011,13,5,4,4,14.0,0.77,18.5
01/01/2011,14,5,1,4,12.8,0.77,20.4
01/01/2011,15,5,2,4,11.7,0.83,20.4
01/01/2011,16,5,2,4,12.0,0.82,20.4
01/01/2011,19,5,1,4,10.0,0.94,20.4
01/01/2012,00,5,19,1,6.7,0.76,0.0
01/01/2012,01,5,33,1,6.1,0.82,0.0
01/01/2012,02,5,23,1,5.0,0.82,5.6
01/01/2012,03,5,9,2,5.0,0.82,7.4
01/01/2012,04,5,4,2,4.4,0.89,9.3
01/01/2012,05,5,4,2,4.4,0.89,11.1
01/01/2012,07,5,2,2,3.9,0.93,7.4
01/01/2012,08,5,3,1,5.6,0.85,7.4
01/01/2012,09,5,18,1,7.8,0.76,9.3
01/01/2012,10,5,25,1,10.6,0.63,18.5
01/01/2012,11,5,40,0,11.7,0.59,18.5
01/01/2012,12,5,76,0,12.8,0.55,20.4
01/01/2012,13,5,100,0,13.9,0.53,20.4
01/01/2012,14,5,111,4,12.8,0.57,20.4
01/01/2012,15,5,117,0,15.0,0.48,13.0
01/01/2012,16,5,87,4,15.0,0.48,11.1
01/01/2012,17,5,55,9,14.0,0.59,16.7
01/01/2012,18,5,39,4,13.3,0.62,20.4
01/01/2012,19,5,39,4,13.3,0.67,16.7
01/01/2012,20,5,30,4,13.9,0.67,13.0
01/01/2012,21,5,24,0,14.0,0.55,27.8
01/01/2012,22,5,30,1,11.1,0.4,31.5
01/01/2012,23,5,16,1,9.4,0.43,27.8
01/01/2013,00,5,13,4,3.3,0.68,11.1
01/01/2013,01,5,41,0,4.4,0.58,11.1
01/01/2013,02,5,44,4,4.4,0.58,5.6
01/01/2013,03,5,11,4,3.9,0.62,11.1
01/01/2013,04,5,4,4,4.4,0.55,0.0
01/01/2013,05,5,1,4,4.4,0.6,0.0
01/01/2013,06,5,2,4,3.9,0.67,0.0
01/01/2013,07,5,1,4,3.9,0.73,7.4
01/01/2013,08,5,5,4,4.0,0.65,7.4
01/01/2013,09,5,11,4,7.0,0.46,0.0
01/01/2013,10,5,10,4,6.7,0.49,7.4
01/01/2013,11,5,36,4,6.7,0.51,11.1
01/01/2013,12,5,57,4,7.2,0.52,11.1
01/01/2013,13,5,44,4,7.2,0.52,11.1
01/01/2013,14,5,75,4,7.2,0.52,13.0
01/01/2013,15,5,68,4,7.2,0.52,9.3
01/01/2013,16,5,63,4,6.7,0.53,7.4
01/01/2013,17,5,68,4,7.2,0.52,13.0
01/01/2013,18,5,43,4,6.1,0.56,20.4
01/01/2013,19,5,41,4,5.6,0.58,18.5
01/01/2013,20,5,27,4,5.6,0.58,22.2
01/01/2013,21,5,25,4,5.6,0.58,18.5
01/01/2013,22,5,35,4,5.0,0.6,18.5
01/01/2013,23,5,10,4,4.4,0.63,7.4
01/01/2014,00,5,24,2,1.1,0.46,0.0
01/01/2014,01,5,38,1,-1.1,0.61,13.0
01/01/2014,02,5,35,1,-0.6,0.57,5.6
01/01/2014,03,5,21,0,0.6,0.5,0.0
01/01/2014,04,5,3,4,-0.6,0.64,0.0
01/01/2014,05,5,5,4,0.0,0.64,5.6
01/01/2014,06,5,1,4,0.6,0.61,0.0
01/01/2014,07,5,5,4,0.6,0.59,0.0
01/01/2014,08,5,4,4,1.1,0.56,7.4
01/01/2014,09,5,21,4,2.8,0.52,13.0
01/01/2014,10,5,25,1,4.4,0.53,16.7
01/01/2014,11,5,50,0,5.0,0.55,13.0
01/01/2014,12,5,106,0,6.7,0.49,14.8
01/01/2014,13,5,109,0,7.2,0.49,11.1
01/01/2014,14,5,125,0,8.9,0.44,13.0
01/01/2014,15,5,112,0,8.9,0.48,14.8
01/01/2014,16,5,129,1,6.7,0.55,13.0
01/01/2014,17,5,91,1,6.1,0.56,7.4
01/01/2014,18,5,46,1,6.1,0.58,5.6
01/01/2014,19,5,61,0,6.1,0.65,11.1
01/01/2014,20,5,39,0,5.6,0.67,5.6
01/01/2014,21,5,45,0,4.4,0.73,9.3
01/01/2014,22,5,28,0,4.4,0.73,0.0
01/01/2014,23,5,19,4,3.9,0.76,5.6
01/01/2015,00,5,18,1,-2.0,0.64,7.4
01/01/2015,01,5,33,2,-2.8,0.61,11.1
01/01/2015,02,5,36,2,-1.7,0.51,7.4
01/01/2015,03,5,3,2,-1.7,0.51,7.4
01/01/2015,04,5,2,2,-1.7,0.49,5.6
01/01/2015,05,5,4,2,-2.2,0.51,5.6
01/01/2015,06,5,6,1,-1.7,0.49,7.4
01/01/2015,07,5,5,1,-1.7,0.54,7.4
01/01/2015,08,5,12,1,0.6,0.52,14.8
01/01/2015,09,5,14,1,2.2,0.44,13.0
01/01/2015,10,5,35,1,4.4,0.38,13.0
01/01/2015,11,5,70,0,6.1,0.34,20.4
01/01/2015,12,5,54,0,7.2,0.29,22.2
01/01/2015,13,5,69,0,7.8,0.28,24.1
01/01/2015,14,5,94,0,7.2,0.3,20.4
01/01/2015,15,5,98,0,7.2,0.3,18.5
01/01/2015,16,5,125,0,6.1,0.34,16.7
01/01/2015,17,5,90,1,5.6,0.38,16.7
01/01/2015,18,5,64,1,5.0,0.43,16.7
01/01/2015,19,5,28,1,4.4,0.45,16.7
01/01/2015,20,5,20,1,3.3,0.51,14.8
01/01/2015,21,5,22,0,4.4,0.49,14.8
01/01/2015,22,5,22,1,4.4,0.49,9.3
01/01/2015,23,5,10,1,5.0,0.49,7.4
01/02/2011,14,5,2,9,8.3,0.8,11.1
01/02/2011,22,5,1,2,2.2,0.46,11.1
01/02/2012,00,5,17,1,8.9,0.36,29.6
01/02/2012,01,5,6,0,8.3,0.36,24.1
01/02/2012,02,5,4,0,6.7,0.47,46.3
01/02/2012,04,5,1,1,4.4,0.41,25.9
01/02/2012,06,5,3,1,3.3,0.35,16.7
01/02/2012,07,5,2,1,2.8,0.37,7.4
01/02/2012,08,5,16,1,3.9,0.36,18.5
01/02/2012,09,5,20,1,4.4,0.35,33.3
01/02/2012,10,5,41,0,5.0,0.35,16.7
01/02/2012,11,5,48,0,5.6,0.38,20.4
01/02/2012,12,5,84,0,5.6,0.37,27.8
01/02/2012,13,5,66,0,5.0,0.39,29.6
01/02/2012,14,5,53,0,4.4,0.35,27.8
01/02/2012,15,5,71,0,4.4,0.35,25.9
01/02/2012,16,5,56,1,3.9,0.34,16.7
01/02/2012,17,5,54,1,3.3,0.38,14.8
01/02/2012,18,5,53,0,2.8,0.41,14.8
01/02/2012,19,5,41,4,2.8,0.41,22.2
01/02/2012,20,5,38,4,2.2,0.43,18.5
01/02/2012,21,5,20,0,1.7,0.46,16.7
01/02/2012,22,5,12,0,1.1,0.5,16.7
01/02/2012,23,5,15,1,0.0,0.54,14.8
01/02/2013,00,5,4,4,4.4,0.6,16.7
01/02/2013,01,5,4,4,3.9,0.6,16.7
01/02/2013,02,5,2,4,3.3,0.55,9.3
01/02/2013,04,5,1,4,2.8,0.57,9.3
01/02/2013,05,5,8,4,2.2,0.57,13.0
01/02/2013,06,5,24,4,1.7,0.57,14.8
01/02/2013,07,5,52,4,1.1,0.56,22.2
01/02/2013,08,5,126,4,1.7,0.52,18.5
01/02/2013,09,5,76,4,2.0,0.48,11.1
01/02/2013,10,5,50,0,2.8,0.48,22.2
01/02/2013,11,5,71,0,2.2,0.46,16.7
01/02/2013,12,5,72,4,2.8,0.42,16.7
01/02/2013,13,5,71,4,3.9,0.41,22.2
01/02/2013,14,5,64,4,3.3,0.41,24.1
01/02/2013,15,5,99,0,2.2,0.43,18.5
01/02/2013,16,5,129,4,1.7,0.44,16.7
01/02/2013,17,5,252,4,1.7,0.42,11.1
01/02/2013,18,5,191,0,0.6,0.46,11.1
01/02/2013,19,5,117,0,1.1,0.38,13.0
01/02/2013,20,5,55,0,0.0,0.44,11.1
01/02/2013,21,5,40,0,0.6,0.4,7.4
01/02/2013,22,5,24,0,0.0,0.42,7.4
01/02/2013,23,5,24,0,-0.6,0.46,11.1
01/02/2014,00,5,5,4,3.9,0.73,0.0
01/02/2014,01,5,1,4,3.9,0.7,0.0
01/02/2014,05,5,5,4,1.7,0.82,7.4
01/02/2014,06,5,22,4,1.1,0.85,11.1
01/02/2014,07,5,83,4,1.1,0.85,9.3
01/02/2014,08,5,173,4,2.0,0.81,13.0
01/02/2014,09,5,96,4,2.0,0.87,11.1
01/02/2014,10,5,47,4,2.0,0.87,9.3
01/02/2014,11,5,46,5,3.0,0.81,14.8
01/02/2014,12,5,90,5,3.0,0.81,11.1
01/02/2014,13,5,114,4,3.9,0.76,18.5
01/02/2014,14,5,108,4,4.0,0.75,11.1
01/02/2014,15,5,119,9,3.3,0.79,16.7
01/02/2014,16,5,113,9,3.0,0.81,14.8
01/02/2014,17,5,142,3,3.0,0.87,13.0
01/02/2014,18,5,83,3,2.0,0.87,14.8
01/02/2014,19,5,35,3,1.0,0.87,7.4
01/02/2014,20,5,22,3,1.0,0.87,11.1
01/02/2014,21,5,12,3,1.0,0.87,18.5
01/02/2014,22,5,4,3,1.0,0.81,18.5
01/02/2014,23,5,8,3,1.0,0.81,18.5
01/02/2015,00,5,11,1,4.4,0.51,14.8
01/02/2015,01,5,9,0,3.9,0.62,0.0
01/02/2015,02,5,2,0,3.3,0.55,5.6
01/02/2015,03,5,2,4,3.3,0.62,0.0
01/02/2015,04,5,2,0,3.3,0.65,5.6
01/02/2015,05,5,6,4,3.9,0.62,0.0
01/02/2015,06,5,18,0,2.8,0.67,0.0
01/02/2015,07,5,45,4,2.8,0.65,7.4
01/02/2015,08,5,96,4,4.4,0.49,0.0
01/02/2015,09,5,74,4,6.1,0.43,0.0
01/02/2015,10,5,84,4,6.1,0.43,14.8
01/02/2015,11,5,118,4,7.2,0.4,5.6
01/02/2015,12,5,174,4,8.3,0.37,0.0
01/02/2015,13,5,193,4,8.9,0.34,7.4
01/02/2015,14,5,180,4,9.4,0.32,11.1
01/02/2015,15,5,213,4,8.9,0.36,5.6
01/02/2015,16,5,223,4,7.2,0.4,9.3
01/02/2015,17,5,212,4,6.7,0.42,5.6
01/02/2015,18,5,182,0,6.1,0.47,5.6
01/02/2015,19,5,101,0,4.4,0.6,5.6
01/02/2015,20,5,54,4,4.4,0.65,0.0
01/02/2015,21,5,57,4,3.9,0.67,0.0
01/02/2015,22,5,57,0,3.9,0.67,0.0
01/02/2015,23,5,22,1,1.7,0.7,7.4
01/03/2011,08,5,4,2,-1.1,0.45,25.9
01/03/2011,09,5,2,2,0.0,0.44,16.7
01/03/2011,11,5,2,1,2.2,0.36,20.4
01/03/2011,12,5,2,1,3.3,0.35,18.5
01/03/2011,14,5,1,1,4.4,0.31,16.7
01/03/2011,16,5,4,1,3.3,0.3,14.8
01/03/2011,17,5,6,1,2.8,0.33,7.4
01/03/2011,18,5,8,2,1.1,0.48,0.0
01/03/2011,19,5,1,1,0.6,0.5,7.4
01/03/2011,21,5,1,1,-1.7,0.67,9.3
01/03/2012,00,5,5,0,0.0,0.5,16.7
01/03/2012,01,5,4,0,-0.6,0.54,18.5
01/03/2012,04,5,1,2,-1.7,0.56,18.5
01/03/2012,05,5,4,2,-1.7,0.56,16.7
01/03/2012,06,5,15,0,-1.1,0.54,18.5
01/03/2012,07,5,49,1,-1.1,0.51,18.5
01/03/2012,08,5,101,1,-1.1,0.47,31.5
01/03/2012,09,5,56,1,-0.6,0.38,33.3
01/03/2012,10,5,18,0,0.0,0.38,35.2
01/03/2012,11,5,38,0,0.0,0.35,44.4
01/03/2012,12,5,30,0,0.0,0.35,37.0
01/03/2012,13,5,33,3,0.0,0.38,27.8
01/03/2012,14,5,33,1,-1.7,0.4,38.9
01/03/2012,15,5,30,0,-1.7,0.25,31.5
01/03/2012,16,5,75,0,-2.2,0.26,35.2
01/03/2012,17,5,137,1,-2.8,0.29,27.8
01/03/2012,18,5,98,1,-3.3,0.34,16.7
01/03/2012,19,5,64,1,-3.9,0.37,14.8
01/03/2012,20,5,53,1,-3.9,0.46,16.7
01/03/2012,21,5,31,1,-4.4,0.48,25.9
01/03/2012,22,5,10,1,-5.0,0.44,22.2
01/03/2012,23,5,9,1,-6.1,0.42,29.6
01/03/2013,00,5,11,4,-1.1,0.47,9.3
01/03/2013,01,5,3,4,0.0,0.44,11.1
01/03/2013,03,5,1,4,-0.6,0.5,9.3
01/03/2013,05,5,4,4,-1.1,0.51,9.3
01/03/2013,06,5,29,0,-0.6,0.47,7.4
01/03/2013,07,5,43,4,-1.1,0.51,7.4
01/03/2013,08,5,147,4,-0.6,0.5,0.0
01/03/2013,09,5,114,4,0.0,0.48,5.6
01/03/2013,10,5,46,4,0.6,0.48,9.3
01/03/2013,11,5,65,0,1.7,0.46,11.1
01/03/2013,12,5,92,0,2.2,0.48,11.1
01/03/2013,13,5,97,0,2.8,0.48,16.7
01/03/2013,14,5,89,1,3.3,0.48,16.7
01/03/2013,15,5,112,1,2.8,0.5,16.7
01/03/2013,16,5,146,1,2.8,0.46,13.0
01/03/2013,17,5,277,1,1.7,0.52,9.3
01/03/2013,18,5,216,2,0.6,0.61,11.1
01/03/2013,19,5,121,2,1.1,0.56,7.4
01/03/2013,20,5,63,2,0.6,0.59,11.1
01/03/2013,21,5,56,2,-0.6,0.64,11.1
01/03/2013,22,5,29,2,0.0,0.64,9.3
01/03/2013,23,5,18,2,0.0,0.69,0.0
01/03/2014,00,5,3,4,1.0,0.81,24.1
01/03/2014,01,5,6,3,-1.0,0.8,24.1
01/03/2014,05,5,1,4,-6.7,0.62,40.7
01/03/2014,06,5,9,1,-7.0,0.58,37.0
01/03/2014,07,5,20,1,-7.8,0.6,29.6
01/03/2014,08,5,49,1,-7.2,0.54,29.6
01/03/2014,09,5,36,1,-7.2,0.5,40.7
01/03/2014,10,5,22,1,-6.7,0.52,37.0
01/03/2014,11,5,22,1,-5.6,0.46,38.9
01/03/2014,12,5,37,1,-5.0,0.42,29.6
01/03/2014,13,5,38,2,-5.0,0.4,31.5
01/03/2014,14,5,37,2,-4.4,0.37,24.1
01/03/2014,15,5,36,2,-5.0,0.4,20.4
01/03/2014,16,5,68,2,-5.0,0.39,11.1
01/03/2014,17,5,123,2,-5.0,0.37,14.8
01/03/2014,18,5,94,2,-6.1,0.46,16.7
01/03/2014,19,5,49,1,-6.1,0.42,16.7
01/03/2014,20,5,33,2,-6.1,0.42,13.0
01/03/2014,21,5,28,2,-6.7,0.44,13.0
01/03/2014,22,5,15,2,-6.7,0.44,9.3
01/03/2014,23,5,12,2,-6.7,0.48,9.3
01/03/2015,00,5,30,1,2.0,0.7,5.6
01/03/2015,01,5,21,0,2.2,0.73,0.0
01/03/2015,02,5,10,4,2.2,0.7,0.0
01/03/2015,03,5,5,4,2.0,0.75,5.6
01/03/2015,05,5,1,4,3.3,0.65,9.3
01/03/2015,06,5,2,9,4.0,0.65,9.3
01/03/2015,07,5,7,9,4.0,0.65,0.0
01/03/2015,08,5,10,9,4.0,0.75,0.0
01/03/2015,09,5,24,4,4.4,0.77,9.3
01/03/2015,10,5,53,4,5.0,0.76,0.0
01/03/2015,11,5,49,9,4.4,0.79,7.4
01/03/2015,12,5,36,9,4.0,0.81,5.6
01/03/2015,13,5,50,4,5.0,0.81,0.0
01/03/2015,14,5,49,9,5.0,0.81,0.0
01/03/2015,15,5,75,9,5.0,0.81,5.6
01/03/2015,16,5,40,9,5.0,0.87,5.6
01/03/2015,17,5,33,9,5.0,0.87,9.3
01/03/2015,18,5,50,9,4.0,0.87,9.3
01/03/2015,19,5,31,4,4.0,0.93,0.0
01/03/2015,20,5,15,9,5.0,0.87,0.0
01/03/2015,21,5,6,9,5.0,0.87,5.6
01/03/2015,22,5,3,9,5.0,0.87,9.3
01/03/2015,23,5,14,9,6.0,0.81,5.6
01/04/2011,08,5,4,0,-1.1,0.66,14.8
01/04/2011,09,5,3,4,-0.6,0.67,22.2
01/04/2011,11,5,1,1,2.2,0.52,11.1
01/04/2011,12,5,5,1,3.3,0.55,13.0
01/04/2011,13,5,2,1,4.4,0.51,14.8
01/04/2011,14,5,2,1,5.0,0.51,16.7
01/04/2011,16,5,2,1,5.0,0.49,14.8
01/04/2011,17,5,7,1,3.9,0.49,13.0
01/04/2011,18,5,4,2,3.3,0.48,7.4
01/04/2011,19,5,1,2,3.3,0.48,7.4
01/04/2011,20,5,3,2,1.7,0.64,0.0
01/04/2011,21,5,1,1,1.7,0.67,5.6
01/04/2011,22,5,1,1,1.1,0.7,5.6
01/04/2012,00,5,3,1,-6.7,0.37,20.4
01/04/2012,01,5,2,2,-7.8,0.36,18.5
01/04/2012,03,5,1,2,-8.3,0.41,13.0
01/04/2012,05,5,4,2,-8.0,0.45,13.0
01/04/2012,06,5,11,1,-7.8,0.45,9.3
01/04/2012,07,5,44,0,-7.2,0.47,9.3
01/04/2012,08,5,89,0,-6.1,0.46,5.6
01/04/2012,09,5,65,4,-5.0,0.44,5.6
01/04/2012,10,5,29,4,-4.4,0.48,13.0
01/04/2012,11,5,22,4,-2.2,0.43,16.7
01/04/2012,12,5,34,4,-1.7,0.47,16.7
01/04/2012,13,5,44,4,-0.6,0.42,22.2
01/04/2012,14,5,36,4,0.0,0.38,22.2
01/04/2012,15,5,37,4,0.6,0.42,13.0
01/04/2012,16,5,69,4,0.6,0.4,9.3
01/04/2012,17,5,159,4,1.1,0.42,7.4
01/04/2012,18,5,140,4,1.1,0.42,13.0
01/04/2012,19,5,90,4,1.1,0.44,11.1
01/04/2012,20,5,58,4,1.0,0.44,0.0
01/04/2012,21,5,40,4,1.1,0.44,7.4
01/04/2012,22,5,23,4,1.7,0.5,13.0
01/04/2012,23,5,18,0,1.1,0.5,5.6
01/04/2013,00,5,17,2,-1.0,0.69,0.0
01/04/2013,01,5,5,2,-0.6,0.72,0.0
01/04/2013,02,5,4,2,-1.7,0.75,7.4
01/04/2013,04,5,3,1,-0.6,0.64,9.3
01/04/2013,05,5,8,1,0.0,0.59,7.4
01/04/2013,06,5,18,1,0.6,0.54,5.6
01/04/2013,07,5,56,1,0.6,0.56,9.3
01/04/2013,08,5,144,1,2.2,0.52,11.1
01/04/2013,09,5,101,1,3.9,0.45,16.7
01/04/2013,10,5,53,1,5.0,0.4,25.9
01/04/2013,11,5,58,1,6.1,0.38,14.8
01/04/2013,12,5,105,1,6.7,0.37,16.7
01/04/2013,13,5,105,1,7.2,0.36,14.8
01/04/2013,14,5,117,2,7.2,0.34,24.1
01/04/2013,15,5,93,1,7.2,0.34,16.7
01/04/2013,16,5,151,0,6.7,0.34,16.7
01/04/2013,17,5,259,0,6.1,0.35,20.4
01/04/2013,18,5,178,1,5.0,0.38,16.7
01/04/2013,19,5,124,1,4.0,0.42,11.1
01/04/2013,20,5,64,1,3.9,0.39,16.7
01/04/2013,21,5,36,2,2.8,0.44,7.4
01/04/2013,22,5,41,2,3.3,0.43,16.7
01/04/2013,23,5,41,2,2.8,0.44,5.6
01/04/2014,00,5,4,2,-6.7,0.44,0.0
01/04/2014,01,5,7,2,-7.2,0.5,0.0
01/04/2014,02,5,5,2,-7.2,0.52,11.1
01/04/2014,03,5,3,2,-6.7,0.46,9.3
01/04/2014,05,5,4,2,-8.3,0.62,7.4
01/04/2014,06,5,1,1,-7.8,0.62,7.4
01/04/2014,07,5,7,2,-7.2,0.54,9.3
01/04/2014,08,5,22,2,-6.7,0.6,11.1
01/04/2014,09,5,27,2,-4.4,0.55,14.8
01/04/2014,10,5,38,2,-3.3,0.55,16.7
01/04/2014,11,5,57,1,-2.2,0.51,22.2
01/04/2014,12,5,68,1,-1.1,0.49,20.4
01/04/2014,13,5,55,1,0.0,0.44,20.4
01/04/2014,14,5,69,1,0.0,0.44,14.8
01/04/2014,15,5,86,1,1.1,0.46,20.4
01/04/2014,16,5,75,1,1.1,0.48,18.5
01/04/2014,17,5,59,1,0.6,0.52,14.8
01/04/2014,18,5,48,1,0.6,0.52,13.0
01/04/2014,19,5,49,1,-1.1,0.59,11.1
01/04/2014,20,5,40,1,0.0,0.48,7.4
01/04/2014,21,5,32,2,0.0,0.52,16.7
01/04/2014,22,5,26,1,0.0,0.52,0.0
01/04/2014,23,5,30,1,0.0,0.56,14.8
01/04/2015,00,5,12,9,6.0,0.81,7.4
01/04/2015,01,5,16,4,6.0,0.81,14.8
01/04/2015,02,5,4,4,6.0,0.81,13.0
01/04/2015,03,5,2,4,7.2,0.86,18.5
01/04/2015,05,5,4,9,8.0,0.81,13.0
01/04/2015,06,5,2,9,8.9,0.83,13.0
01/04/2015,07,5,5,9,8.9,0.86,14.8
01/04/2015,08,5,14,4,10.0,0.83,16.7
01/04/2015,09,5,29,4,10.0,0.86,29.6
01/04/2015,10,5,55,4,11.0,0.82,31.5
01/04/2015,11,5,80,4,12.0,0.82,27.8
01/04/2015,12,5,115,4,15.6,0.75,25.9
01/04/2015,13,5,131,4,13.3,0.8,13.0
01/04/2015,14,5,127,4,15.0,0.78,14.8
01/04/2015,15,5,162,4,18.3,0.68,25.9
01/04/2015,16,5,168,4,18.3,0.68,18.5
01/04/2015,17,5,139,0,18.3,0.68,22.2
01/04/2015,18,5,114,4,18.0,0.73,22.2
01/04/2015,19,5,39,4,19.0,0.68,24.1
01/04/2015,20,5,36,4,13.9,0.72,18.5
01/04/2015,21,5,25,0,13.9,0.51,33.3
01/04/2015,22,5,31,0,12.2,0.47,22.2
01/04/2015,23,5,16,0,11.1,0.45,24.1
01/05/2011,01,5,1,1,3.9,0.46,14.8
01/05/2011,08,5,3,0,1.7,0.4,22.2
01/05/2011,09,5,1,0,2.2,0.39,22.2
01/05/2011,10,5,1,1,3.9,0.33,22.2
01/05/2011,12,5,4,0,5.0,0.32,20.4
01/05/2011,14,5,6,1,6.1,0.3,13.0
01/05/2011,15,5,1,1,5.6,0.31,5.6
01/05/2011,16,5,1,1,2.8,0.39,13.0
01/05/2011,17,5,8,1,2.8,0.39,9.3
01/05/2011,18,5,6,0,2.8,0.39,7.4
01/05/2011,19,5,2,0,1.7,0.48,11.1
01/05/2011,20,5,1,0,1.1,0.5,13.0
01/05/2011,21,5,1,1,0.0,0.56,9.3
01/05/2012,00,5,8,1,1.1,0.5,5.6
01/05/2012,01,5,1,0,0.6,0.61,0.0
01/05/2012,03,5,2,4,0.6,0.64,5.6
01/05/2012,05,5,6,4,1.1,0.67,5.6
01/05/2012,06,5,19,4,1.1,0.73,0.0
01/05/2012,07,5,55,4,1.7,0.72,0.0
01/05/2012,08,5,103,4,3.3,0.53,5.6
01/05/2012,09,5,77,1,5.0,0.49,0.0
01/05/2012,10,5,30,1,6.1,0.47,16.7
01/05/2012,11,5,40,0,7.8,0.42,20.4
01/05/2012,12,5,57,1,8.3,0.39,18.5
01/05/2012,13,5,56,0,8.9,0.34,18.5
01/05/2012,14,5,55,0,8.9,0.34,18.5
01/05/2012,15,5,63,4,9.4,0.35,13.0
01/05/2012,16,5,110,0,8.3,0.36,11.1
01/05/2012,17,5,227,0,7.8,0.35,5.6
01/05/2012,18,5,209,1,6.1,0.47,0.0
01/05/2012,19,5,115,1,3.9,0.62,9.3
01/05/2012,20,5,98,1,3.9,0.6,11.1
01/05/2012,21,5,40,0,2.8,0.7,7.4
01/05/2012,22,5,35,1,2.2,0.73,5.6
01/05/2012,23,5,25,0,2.0,0.75,0.0
01/05/2013,00,5,24,2,1.7,0.5,7.4
01/05/2013,01,5,7,2,1.1,0.52,13.0
01/05/2013,02,5,8,2,0.6,0.54,11.1
01/05/2013,03,5,1,2,2.2,0.44,7.4
01/05/2013,04,5,2,2,2.8,0.46,13.0
01/05/2013,06,5,4,2,2.2,0.5,18.5
01/05/2013,07,5,9,2,2.2,0.5,20.4
01/05/2013,08,5,22,1,3.3,0.47,9.3
01/05/2013,09,5,37,1,4.4,0.45,9.3
01/05/2013,10,5,57,1,5.6,0.41,9.3
01/05/2013,11,5,72,0,6.7,0.38,0.0
01/05/2013,12,5,90,0,7.2,0.37,11.1
01/05/2013,13,5,136,0,7.8,0.35,0.0
01/05/2013,14,5,122,0,7.2,0.37,9.3
01/05/2013,15,5,136,0,6.7,0.42,5.6
01/05/2013,16,5,130,0,6.1,0.43,0.0
01/05/2013,17,5,103,0,5.0,0.51,0.0
01/05/2013,18,5,96,0,4.4,0.6,5.6
01/05/2013,19,5,81,0,4.4,0.51,5.6
01/05/2013,20,5,67,4,3.9,0.62,11.1
01/05/2013,21,5,36,4,3.3,0.65,7.4
01/05/2013,22,5,42,4,4.0,0.61,13.0
01/05/2013,23,5,30,9,4.0,0.7,16.7
01/05/2014,00,5,15,0,0.0,0.6,13.0
01/05/2014,01,5,22,4,1.7,0.59,9.3
01/05/2014,02,5,13,4,2.2,0.62,11.1
01/05/2014,03,5,8,4,2.2,0.62,5.6
01/05/2014,05,5,1,4,3.0,0.6,5.6
01/05/2014,06,5,1,4,2.2,0.73,5.6
01/05/2014,07,5,6,9,2.8,0.7,0.0
01/05/2014,08,5,11,9,2.2,0.79,0.0
01/05/2014,09,5,13,9,2.8,0.82,0.0
01/05/2014,10,5,18,9,3.0,0.81,0.0
01/05/2014,11,5,43,4,3.3,0.86,7.4
01/05/2014,12,5,46,9,3.0,0.87,7.4
01/05/2014,13,5,63,4,4.0,0.87,7.4
01/05/2014,14,5,54,5,4.0,0.87,7.4
01/05/2014,15,5,64,9,4.0,0.87,11.1
01/05/2014,16,5,95,4,3.3,0.86,14.8
01/05/2014,17,5,77,4,3.3,0.86,13.0
01/05/2014,18,5,28,9,3.0,0.87,14.8
01/05/2014,19,5,37,9,3.0,0.93,11.1
01/05/2014,20,5,52,4,5.0,0.89,5.6
01/05/2014,21,5,19,9,5.0,0.87,5.6
01/05/2014,22,5,13,4,4.0,0.93,0.0
01/05/2014,23,5,13,9,5.0,0.93,14.8
01/05/2015,00,5,7,0,10.0,0.43,33.3
01/05/2015,01,5,1,0,8.3,0.46,18.5
01/05/2015,04,5,2,1,6.7,0.47,14.8
01/05/2015,05,5,7,0,6.7,0.43,20.4
01/05/2015,06,5,40,0,5.6,0.45,18.5
01/05/2015,07,5,113,1,5.6,0.43,29.6
01/05/2015,08,5,217,1,5.6,0.4,35.2
01/05/2015,09,5,108,1,5.6,0.34,27.8
01/05/2015,10,5,82,1,5.0,0.32,35.2
01/05/2015,11,5,78,1,5.0,0.25,35.2
01/05/2015,12,5,108,1,5.0,0.25,16.7
01/05/2015,13,5,91,1,4.4,0.26,25.9
01/05/2015,14,5,83,1,4.4,0.2,27.8
01/05/2015,15,5,84,1,3.3,0.21,22.2
01/05/2015,16,5,172,0,2.0,0.22,22.2
01/05/2015,17,5,340,0,1.1,0.26,13.0
01/05/2015,18,5,241,0,0.6,0.26,14.8
01/05/2015,19,5,129,0,0.0,0.28,18.5
01/05/2015,20,5,89,0,0.0,0.28,18.5
01/05/2015,21,5,36,0,-0.6,0.33,16.7
01/05/2015,22,5,21,4,-1.1,0.28,20.4
01/05/2015,23,5,17,0,-1.1,0.3,14.8
01/06/2011,00,5,2,2,-1.1,0.64,0.0
01/06/2011,08,5,3,4,0.0,0.52,0.0
01/06/2011,09,5,3,0,1.1,0.46,0.0
01/06/2011,11,5,2,1,3.9,0.36,5.6
01/06/2011,12,5,1,1,3.9,0.36,7.4
01/06/2011,13,5,1,2,5.0,0.35,11.1
01/06/2011,14,5,4,1,5.0,0.35,11.1
01/06/2011,15,5,1,1,3.9,0.38,11.1
01/06/2011,16,5,3,1,2.2,0.52,11.1
01/06/2011,17,5,5,1,1.7,0.52,9.3
01/06/2011,18,5,3,0,1.7,0.57,5.6
01/06/2011,19,5,3,0,1.1,0.52,11.1
01/06/2011,20,5,2,4,1.7,0.57,14.8
01/06/2011,21,5,1,4,1.7,0.54,18.5
01/06/2011,22,5,2,4,1.1,0.59,13.0
01/06/2011,23,5,1,3,1.1,0.61,14.8
