date,hour,label,count,weather_type,temperature,humidity,wind_speed
01/21/2014,16,9,1,3,-4.0,0.74,31.5
01/21/2015,05,9,1,4,1.7,0.78,5.6
01/21/2015,06,9,2,4,2.2,0.76,13.0
01/21/2015,07,9,1,5,2.2,0.76,14.8
01/21/2015,08,9,10,5,2.8,0.73,5.6
01/21/2015,09,9,3,4,2.8,0.67,13.0
01/21/2015,10,9,1,4,3.3,0.68,7.4
01/21/2015,14,9,1,3,2.0,0.81,5.6
01/21/2015,15,9,2,4,2.0,0.81,9.3
01/21/2015,16,9,3,4,2.2,0.79,7.4
01/21/2015,18,9,5,4,2.2,0.79,5.6
01/21/2015,19,9,3,4,2.2,0.82,5.6
01/21/2015,20,9,2,4,2.2,0.82,5.6
01/21/2015,21,9,1,4,2.0,0.81,5.6
01/21/2015,23,9,2,4,2.0,0.87,0.0
01/22/2014,05,9,2,2,-11.7,0.51,29.6
01/22/2014,15,9,1,2,-7.8,0.38,18.5
01/22/2015,07,9,4,4,3.0,0.81,16.7
01/22/2015,08,9,9,4,3.0,0.81,9.3
01/22/2015,09,9,2,0,3.0,0.87,9.3
01/22/2015,10,9,2,0,3.0,0.81,11.1
01/22/2015,11,9,1,1,8.9,0.52,25.9
01/22/2015,13,9,3,0,8.9,0.42,25.9
01/22/2015,14,9,2,1,8.9,0.41,35.2
01/22/2015,15,9,4,1,9.0,0.4,16.7
01/22/2015,16,9,4,0,7.8,0.42,16.7
01/22/2015,17,9,1,0,6.7,0.45,7.4
01/22/2015,18,9,5,1,6.1,0.47,16.7
01/22/2015,19,9,3,1,6.0,0.49,9.3
01/22/2015,20,9,1,4,5.0,0.53,9.3
01/22/2015,21,9,2,0,3.9,0.57,9.3
01/23/2014,08,9,1,1,-8.9,0.52,5.6
01/23/2014,15,9,1,0,-3.9,0.39,20.4
01/23/2014,22,9,1,1,-8.3,0.41,18.5
01/23/2015,05,9,3,1,0.6,0.75,7.4
01/23/2015,06,9,1,0,0.6,0.72,0.0
01/23/2015,07,9,3,4,0.0,0.75,7.4
01/23/2015,08,9,7,4,1.7,0.7,0.0
01/23/2015,11,9,1,4,5.0,0.55,11.1
01/23/2015,13,9,1,4,5.6,0.51,14.8
01/23/2015,14,9,4,4,5.6,0.55,14.8
01/23/2015,15,9,3,4,5.0,0.57,7.4
01/23/2015,16,9,1,9,5.0,0.57,11.1
01/23/2015,17,9,4,6,4.0,0.65,11.1
01/23/2015,18,9,2,3,3.0,0.75,13.0
01/24/2014,14,9,1,1,-5.0,0.32,14.8
01/24/2014,15,9,1,1,-5.0,0.29,14.8
01/24/2014,18,9,2,1,-5.6,0.38,18.5
01/24/2014,21,9,1,1,-5.6,0.37,25.9
01/24/2015,03,9,1,9,3.0,0.81,13.0
01/24/2015,09,9,1,9,3.0,0.87,14.8
01/24/2015,11,9,2,4,4.0,0.81,18.5
01/24/2015,12,9,1,4,5.0,0.76,22.2
01/24/2015,13,9,2,9,5.0,0.76,25.9
01/24/2015,14,9,2,4,6.0,0.7,13.0
01/24/2015,15,9,3,0,6.1,0.65,16.7
01/24/2015,16,9,4,1,7.0,0.49,24.1
01/24/2015,17,9,2,1,6.1,0.49,18.5
01/24/2015,19,9,2,2,5.0,0.49,11.1
01/24/2015,20,9,2,2,5.0,0.51,9.3
01/24/2015,21,9,2,1,4.4,0.53,11.1
01/24/2015,22,9,3,0,4.4,0.55,13.0
01/24/2015,23,9,1,4,5.0,0.55,14.8
01/25/2014,01,9,1,4,-5.0,0.37,31.5
01/25/2014,10,9,2,4,-3.3,0.41,31.5
01/25/2014,14,9,1,0,0.0,0.4,27.8
01/25/2014,16,9,1,0,0.6,0.42,18.5
01/25/2014,18,9,1,4,1.1,0.44,14.8
01/25/2014,19,9,1,0,0.6,0.56,22.2
01/25/2014,20,9,1,1,-1.7,0.61,9.3
01/25/2015,08,9,2,0,5.6,0.55,11.1
01/25/2015,10,9,2,0,10.6,0.43,11.1
01/25/2015,11,9,3,0,10.6,0.43,22.2
01/25/2015,12,9,1,0,9.0,0.5,13.0
01/25/2015,14,9,4,0,10.0,0.48,11.1
01/25/2015,15,9,2,4,8.9,0.52,16.7
01/25/2015,16,9,3,4,9.4,0.5,7.4
01/25/2015,17,9,2,4,8.3,0.54,7.4
01/25/2015,18,9,1,4,8.9,0.5,5.6
01/25/2015,19,9,1,4,8.9,0.52,0.0
01/25/2015,22,9,1,4,7.8,0.58,9.3
01/25/2015,23,9,1,4,7.8,0.56,5.6
01/26/2014,11,9,2,0,-1.1,0.4,11.1
01/26/2014,15,9,1,0,0.6,0.4,11.1
01/26/2014,16,9,1,0,1.1,0.42,11.1
01/26/2014,21,9,1,1,-1.1,0.59,0.0
01/26/2015,07,9,1,3,2.8,0.79,20.4
01/26/2015,08,9,2,3,2.8,0.79,20.4
01/26/2015,09,9,1,3,3.0,0.75,20.4
01/26/2015,10,9,1,3,3.0,0.75,24.1
01/26/2015,13,9,1,4,1.1,0.79,24.1
01/26/2015,16,9,4,4,2.0,0.75,20.4
01/26/2015,17,9,3,3,1.0,0.81,22.2
01/26/2015,18,9,2,3,0.6,0.78,24.1
01/27/2014,06,9,1,0,4.4,0.6,13.0
01/27/2014,07,9,1,4,5.0,0.57,11.1
01/27/2014,08,9,3,0,6.1,0.53,16.7
01/27/2014,17,9,2,4,-0.6,0.35,25.9
01/27/2014,18,9,3,0,-1.7,0.38,31.5
01/27/2015,05,9,1,3,-0.6,0.69,24.1
01/27/2015,07,9,1,3,0.0,0.69,18.5
01/27/2015,08,9,1,4,0.0,0.64,20.4
01/27/2015,09,9,1,4,0.0,0.64,18.5
01/27/2015,11,9,1,4,1.0,0.6,20.4
01/27/2015,12,9,2,0,2.0,0.56,24.1
01/27/2015,14,9,1,0,2.0,0.6,33.3
01/27/2015,15,9,1,0,1.7,0.59,29.6
01/27/2015,16,9,5,0,2.0,0.56,31.5
01/27/2015,17,9,5,0,1.1,0.59,25.9
01/27/2015,18,9,5,0,1.1,0.59,25.9
01/27/2015,20,9,1,1,0.0,0.54,25.9
01/27/2015,23,9,1,1,-1.1,0.51,22.2
01/28/2014,07,9,1,4,-10.0,0.35,29.6
01/28/2014,08,9,2,4,-10.0,0.35,24.1
01/28/2014,14,9,1,4,-7.8,0.31,7.4
01/28/2014,16,9,1,4,-7.2,0.31,13.0
01/28/2014,17,9,1,4,-7.8,0.35,14.8
01/28/2014,20,9,1,4,-7.8,0.38,11.1
01/28/2015,05,9,2,2,-3.9,0.51,24.1
01/28/2015,06,9,1,1,-3.9,0.49,25.9
01/28/2015,07,9,4,2,-3.9,0.46,20.4
01/28/2015,08,9,2,2,-2.8,0.43,22.2
01/28/2015,09,9,5,2,-2.0,0.4,22.2
01/28/2015,10,9,2,2,0.0,0.35,27.8
01/28/2015,11,9,2,2,0.6,0.34,27.8
01/28/2015,13,9,1,2,2.8,0.29,29.6
01/28/2015,14,9,1,2,3.0,0.28,22.2
01/28/2015,15,9,1,2,3.3,0.28,16.7
01/28/2015,16,9,2,1,3.0,0.28,22.2
01/28/2015,17,9,4,1,1.7,0.3,20.4
01/28/2015,18,9,5,2,1.0,0.3,20.4
01/28/2015,19,9,3,2,0.6,0.32,16.7
01/28/2015,20,9,3,2,0.6,0.32,14.8
01/28/2015,21,9,1,2,0.0,0.34,14.8
01/29/2014,05,9,1,4,-9.4,0.56,11.1
01/29/2014,14,9,2,1,-3.9,0.31,18.5
01/29/2014,15,9,1,1,-3.3,0.27,16.7
01/29/2014,17,9,3,1,-3.9,0.27,11.1
01/29/2014,19,9,1,0,-4.4,0.32,5.6
01/29/2014,21,9,1,1,-5.0,0.31,20.4
01/29/2015,05,9,1,1,-2.8,0.45,0.0
01/29/2015,06,9,1,1,-2.2,0.53,0.0
01/29/2015,07,9,3,1,-1.7,0.54,0.0
01/29/2015,08,9,2,4,-0.6,0.47,0.0
01/29/2015,09,9,4,4,0.6,0.32,0.0
01/29/2015,10,9,4,4,1.1,0.4,11.1
01/29/2015,12,9,1,4,3.0,0.36,16.7
01/29/2015,14,9,3,4,3.3,0.39,16.7
01/29/2015,15,9,3,9,3.3,0.39,18.5
01/29/2015,16,9,2,3,3.0,0.48,11.1
01/29/2015,17,9,1,9,2.0,0.65,7.4
